emp_id,name,email,age,department,designation,salary,working_hours,leaves,appraisal,appraisal_amount,performance_score,status
788,Hxrhqgb,hxrhqgb788@clientcompany.com,43,Tech,Junior,43133,110,0,Yes,13070,10,Active
789,Yzbzlyg,yzbzlyg789@clientcompany.com,33,Sales,Junior,111646,163,4,No,0,6,Bench
790,Anpjbsn,anpjbsn790@clientcompany.com,25,HR,Lead,76005,196,5,Yes,4956,10,Bench
791,Swkjvys,swkjvys791@clientcompany.com,21,HR,Mid,155760,170,4,Yes,16849,6,Active
792,Auzdwqg,auzdwqg792@clientcompany.com,41,Support,Junior,78817,171,2,Yes,8594,7,Active
793,Litmtav,litmtav793@clientcompany.com,47,Finance,Mid,33582,120,7,No,0,3,Active
794,Dbzxnjp,dbzxnjp794@clientcompany.com,39,Sales,Mid,137199,191,4,Yes,19839,4,Active
795,Hitugpi,hitugpi795@clientcompany.com,26,Support,Lead,47778,196,4,No,0,7,Active
796,Feqscod,feqscod796@clientcompany.com,41,Sales,Senior,115542,134,3,No,0,1,Bench
797,Ccsjzbe,ccsjzbe797@clientcompany.com,35,Sales,Junior,59123,160,0,No,0,6,Active
798,Ctuphgy,ctuphgy798@clientcompany.com,21,Tech,Lead,104007,146,6,No,0,5,Active
799,Geyuqtz,geyuqtz799@clientcompany.com,30,Finance,Mid,100585,112,5,No,0,7,Active
800,Buoevfk,buoevfk800@clientcompany.com,24,Sales,Junior,111916,176,7,Yes,11110,1,Bench
801,Aoyuvzr,aoyuvzr801@clientcompany.com,45,Finance,Mid,121873,166,1,No,0,3,Active
802,Fxfhjpb,fxfhjpb802@clientcompany.com,32,Sales,Lead,151701,113,0,Yes,4348,2,Bench
803,Czbiyse,czbiyse803@clientcompany.com,41,Tech,Lead,52179,147,7,No,0,2,Active
804,Hdmlzrp,hdmlzrp804@clientcompany.com,25,HR,Mid,42314,168,7,No,0,5,Active
805,Kmckhfh,kmckhfh805@clientcompany.com,35,Finance,Junior,138538,144,1,Yes,9715,7,Active
806,Oujhisb,oujhisb806@clientcompany.com,48,Finance,Mid,73822,155,0,No,0,7,Bench
807,Ytvmjnt,ytvmjnt807@clientcompany.com,44,Tech,Lead,132189,159,3,Yes,4724,7,Active
808,Mkiiiep,mkiiiep808@clientcompany.com,42,Finance,Mid,42467,132,7,No,0,6,Bench
809,Lfpympx,lfpympx809@clientcompany.com,40,Support,Lead,108040,123,5,Yes,6868,9,Active
810,Hmuaivs,hmuaivs810@clientcompany.com,26,Finance,Mid,33313,188,1,Yes,19851,9,Bench
811,Zvvsiir,zvvsiir811@clientcompany.com,31,Finance,Lead,126068,146,1,Yes,5496,5,Active
812,Mqvdvnj,mqvdvnj812@clientcompany.com,23,Sales,Senior,61900,112,4,Yes,11367,8,Bench
813,Qosnqtf,qosnqtf813@clientcompany.com,48,Sales,Mid,142749,158,5,No,0,6,Active
814,Pjygqjh,pjygqjh814@clientcompany.com,38,Tech,Junior,156443,118,4,No,0,3,Active
815,Bnnvvse,bnnvvse815@clientcompany.com,34,HR,Mid,53335,152,7,Yes,18154,10,Bench
816,Xllzgxr,xllzgxr816@clientcompany.com,26,Support,Mid,74041,185,3,No,0,1,Active
817,Wygoiut,wygoiut817@clientcompany.com,27,Tech,Senior,131859,183,3,Yes,14974,6,Active
818,Igrwvay,igrwvay818@clientcompany.com,46,HR,Lead,72209,146,1,No,0,10,Active
819,Hkpcmdr,hkpcmdr819@clientcompany.com,21,Finance,Mid,86799,179,2,No,0,6,Bench
820,Jqrfmmi,jqrfmmi820@clientcompany.com,23,Sales,Mid,150400,133,6,No,0,7,Active
821,Twhlhea,twhlhea821@clientcompany.com,46,Finance,Junior,74012,117,6,Yes,2333,3,Active
822,Xjqsqvo,xjqsqvo822@clientcompany.com,31,Sales,Lead,113298,183,7,Yes,8420,9,Bench
823,Kudmekv,kudmekv823@clientcompany.com,29,Support,Senior,128887,117,3,Yes,17421,6,Bench
824,Stlfivp,stlfivp824@clientcompany.com,45,Sales,Lead,33244,125,1,No,0,5,Bench
825,Aehnmvi,aehnmvi825@clientcompany.com,24,Tech,Junior,36455,136,2,No,0,4,Active
826,Xbzgili,xbzgili826@clientcompany.com,25,Finance,Junior,114206,181,2,Yes,13155,7,Bench
827,Okwaboz,okwaboz827@clientcompany.com,42,Finance,Mid,46268,118,2,No,0,2,Bench
828,Cbqdwls,cbqdwls828@clientcompany.com,30,Support,Senior,83796,167,0,Yes,15419,9,Active
829,Uazcinx,uazcinx829@clientcompany.com,28,Sales,Lead,34115,183,1,Yes,9014,5,Bench
830,Iilyvio,iilyvio830@clientcompany.com,45,Sales,Senior,45940,171,1,No,0,4,Bench
831,Yzszogp,yzszogp831@clientcompany.com,23,Support,Lead,65559,163,5,Yes,12436,8,Bench
832,Huehwmr,huehwmr832@clientcompany.com,24,Tech,Senior,75528,147,7,No,0,6,Active
833,Vrcuncj,vrcuncj833@clientcompany.com,37,HR,Mid,65961,128,1,No,0,3,Bench
834,Uaddlzi,uaddlzi834@clientcompany.com,23,Sales,Mid,127607,175,6,Yes,17119,10,Active
835,Golgmoy,golgmoy835@clientcompany.com,25,Sales,Mid,51348,141,2,Yes,2065,1,Bench
836,Gpuhraw,gpuhraw836@clientcompany.com,40,Sales,Lead,56645,137,7,Yes,8027,7,Active
837,Wkbsuqz,wkbsuqz837@clientcompany.com,27,HR,Junior,149647,155,6,No,0,9,Bench
838,Cqxypzf,cqxypzf838@clientcompany.com,25,Finance,Senior,33767,116,5,No,0,8,Bench
839,Rwqrhna,rwqrhna839@clientcompany.com,48,Support,Senior,87265,190,7,No,0,4,Active
840,Fyduljs,fyduljs840@clientcompany.com,33,HR,Mid,31858,200,0,No,0,8,Active
841,Kjbohlp,kjbohlp841@clientcompany.com,33,Sales,Senior,48870,129,0,Yes,9597,1,Bench
842,Aisfmxn,aisfmxn842@clientcompany.com,41,Support,Senior,66485,129,0,No,0,5,Bench
843,Wimobin,wimobin843@clientcompany.com,30,Support,Mid,78311,135,3,Yes,11091,7,Bench
844,Oezfuib,oezfuib844@clientcompany.com,24,Support,Junior,127563,149,6,No,0,9,Bench
845,Abeslqw,abeslqw845@clientcompany.com,47,Tech,Lead,99920,194,0,No,0,2,Active
846,Rolkilt,rolkilt846@clientcompany.com,44,Tech,Mid,133271,198,5,Yes,11931,8,Bench
847,Jmltblx,jmltblx847@clientcompany.com,38,Tech,Lead,32567,150,6,No,0,3,Bench
848,Qpdvyme,qpdvyme848@clientcompany.com,31,Support,Lead,46834,154,6,Yes,6644,10,Bench
849,Pxujxpw,pxujxpw849@clientcompany.com,35,Tech,Senior,32706,171,1,Yes,19041,10,Active
850,Oifsyeq,oifsyeq850@clientcompany.com,44,HR,Mid,32282,188,4,No,0,8,Active
851,Iddspbz,iddspbz851@clientcompany.com,37,Support,Mid,153588,133,7,Yes,13942,1,Bench
852,Iewiqkt,iewiqkt852@clientcompany.com,32,Tech,Senior,79410,124,4,Yes,18689,10,Bench
853,Keghgzp,keghgzp853@clientcompany.com,28,Finance,Junior,85819,164,3,No,0,1,Active
854,Blxxcrt,blxxcrt854@clientcompany.com,48,Support,Junior,151002,193,7,Yes,16542,10,Active
855,Rqfyyzx,rqfyyzx855@clientcompany.com,39,Sales,Junior,142041,135,7,Yes,7474,6,Active
856,Psqgrra,psqgrra856@clientcompany.com,37,Finance,Senior,104225,132,4,Yes,17629,4,Active
857,Xrnclza,xrnclza857@clientcompany.com,33,Support,Lead,67322,126,2,No,0,10,Active
858,Ajugorr,ajugorr858@clientcompany.com,45,Sales,Junior,157505,183,6,No,0,1,Active
859,Rexqots,rexqots859@clientcompany.com,21,Tech,Junior,102582,115,4,Yes,4990,4,Bench
860,Pzuxewk,pzuxewk860@clientcompany.com,39,HR,Junior,65077,112,3,Yes,14823,1,Active
861,Fzpxqok,fzpxqok861@clientcompany.com,40,HR,Junior,75612,174,4,Yes,12456,6,Bench
862,Ohykvkb,ohykvkb862@clientcompany.com,21,Support,Junior,111692,192,2,Yes,5665,3,Active
863,Nszfgta,nszfgta863@clientcompany.com,29,Tech,Mid,96310,177,3,No,0,10,Bench
864,Wturkdi,wturkdi864@clientcompany.com,27,Sales,Mid,32371,164,3,Yes,18823,9,Bench
865,Badhsxb,badhsxb865@clientcompany.com,24,HR,Lead,45304,175,4,No,0,7,Bench
866,Vtxmoaa,vtxmoaa866@clientcompany.com,23,Tech,Mid,97985,172,1,No,0,1,Bench
867,Ebnpqln,ebnpqln867@clientcompany.com,24,Support,Senior,143977,149,3,Yes,5246,8,Active
868,Gopinua,gopinua868@clientcompany.com,43,Finance,Lead,120303,192,1,Yes,13760,10,Active
869,Kyxwjto,kyxwjto869@clientcompany.com,25,Sales,Junior,149392,152,3,Yes,7306,10,Active
870,Gltldnq,gltldnq870@clientcompany.com,27,Support,Junior,40444,173,3,Yes,3155,9,Active
871,Saditsb,saditsb871@clientcompany.com,22,Sales,Senior,98320,113,2,Yes,19504,2,Active
872,Sdidhli,sdidhli872@clientcompany.com,31,Sales,Senior,104118,120,7,No,0,1,Active
873,Frjlrwe,frjlrwe873@clientcompany.com,45,HR,Senior,61332,161,4,Yes,10545,1,Bench
874,Weykwfs,weykwfs874@clientcompany.com,37,Sales,Mid,88177,122,1,Yes,9143,10,Bench
875,Laoybgg,laoybgg875@clientcompany.com,43,Sales,Senior,105799,128,1,Yes,14838,1,Active
876,Ntrqjxy,ntrqjxy876@clientcompany.com,26,Tech,Mid,157308,198,6,No,0,9,Active
877,Bcxpnuo,bcxpnuo877@clientcompany.com,30,Finance,Mid,96531,167,3,Yes,14620,9,Active
878,Eaxgplk,eaxgplk878@clientcompany.com,47,Tech,Junior,55250,130,6,Yes,18425,9,Active
879,Gptfijv,gptfijv879@clientcompany.com,29,HR,Junior,113227,156,3,No,0,9,Bench
880,Nxoause,nxoause880@clientcompany.com,29,Finance,Junior,63643,147,0,Yes,6100,5,Active
881,Dhwbfpq,dhwbfpq881@clientcompany.com,31,Support,Senior,113334,153,0,No,0,1,Active
882,Ikxthsl,ikxthsl882@clientcompany.com,43,Tech,Junior,62449,115,3,Yes,12992,3,Active
883,Jdeutac,jdeutac883@clientcompany.com,38,Finance,Senior,153373,166,6,No,0,1,Bench
884,Svzagku,svzagku884@clientcompany.com,34,HR,Junior,71057,174,4,No,0,3,Bench
885,Tlaivlz,tlaivlz885@clientcompany.com,46,HR,Lead,71508,151,2,No,0,1,Bench
886,Gjrmlzr,gjrmlzr886@clientcompany.com,22,Sales,Lead,108375,197,1,No,0,2,Bench
887,Gsqmbvk,gsqmbvk887@clientcompany.com,29,Finance,Senior,109136,189,2,Yes,15570,1,Active
888,Ljgqwaa,ljgqwaa888@clientcompany.com,43,Finance,Junior,133812,198,2,Yes,7712,3,Active
889,Lzayqvj,lzayqvj889@clientcompany.com,44,HR,Junior,45913,131,3,No,0,1,Active
890,Sbhnljs,sbhnljs890@clientcompany.com,43,Support,Junior,110676,112,6,Yes,13690,10,Active
891,Ylnaqxz,ylnaqxz891@clientcompany.com,27,Finance,Mid,89848,192,4,No,0,10,Bench
892,Bwtgcbk,bwtgcbk892@clientcompany.com,44,Tech,Mid,137331,133,6,No,0,3,Active
893,Iuxlyzv,iuxlyzv893@clientcompany.com,47,Finance,Mid,124852,128,5,Yes,3605,1,Bench
894,Kvxcwmm,kvxcwmm894@clientcompany.com,29,HR,Senior,107561,189,6,No,0,5,Active
895,Fwutfns,fwutfns895@clientcompany.com,42,HR,Senior,105991,144,1,Yes,14466,8,Bench
896,Dffqzgq,dffqzgq896@clientcompany.com,47,Sales,Senior,117003,149,2,No,0,8,Bench
897,Pwfysvz,pwfysvz897@clientcompany.com,28,Finance,Lead,84382,184,4,No,0,9,Bench
898,Adevmaz,adevmaz898@clientcompany.com,47,Tech,Lead,109054,157,0,No,0,4,Active
899,Uyjlknx,uyjlknx899@clientcompany.com,38,Tech,Lead,43262,140,4,No,0,3,Bench
900,Jtewtrm,jtewtrm900@clientcompany.com,47,Sales,Lead,31810,164,3,Yes,4654,3,Active
901,Uuoaiot,uuoaiot901@clientcompany.com,37,Support,Lead,58170,118,7,Yes,3322,2,Active
902,Yzhcdrv,yzhcdrv902@clientcompany.com,26,Finance,Senior,39506,151,1,Yes,17901,8,Bench
903,Cwiagoi,cwiagoi903@clientcompany.com,34,Support,Junior,80867,129,5,Yes,3550,2,Active
904,Yderrja,yderrja904@clientcompany.com,29,HR,Junior,100919,122,5,Yes,7535,3,Active
905,Xxgicpk,xxgicpk905@clientcompany.com,44,Support,Junior,138100,147,5,Yes,12421,1,Active
906,Vsyaijs,vsyaijs906@clientcompany.com,47,Finance,Junior,155403,145,1,Yes,7526,8,Active
907,Zeodbia,zeodbia907@clientcompany.com,40,Finance,Mid,94347,153,3,No,0,1,Bench
908,Otnwfcl,otnwfcl908@clientcompany.com,21,Tech,Lead,122039,188,0,No,0,2,Active
909,Bxgugtt,bxgugtt909@clientcompany.com,27,Tech,Junior,62533,163,0,No,0,3,Active
910,Kqupxzh,kqupxzh910@clientcompany.com,36,Support,Lead,37649,200,7,No,0,10,Active
911,Rwmkixw,rwmkixw911@clientcompany.com,45,Tech,Junior,52904,180,5,No,0,1,Bench
912,Wvizefs,wvizefs912@clientcompany.com,26,Sales,Junior,66731,127,5,Yes,13024,3,Bench
913,Edxjkbp,edxjkbp913@clientcompany.com,41,Tech,Mid,119445,188,5,Yes,18644,7,Active
914,Uajnogm,uajnogm914@clientcompany.com,48,Sales,Senior,108918,128,1,Yes,13822,10,Active
915,Plmvxgz,plmvxgz915@clientcompany.com,43,Tech,Junior,138620,123,2,Yes,18203,7,Active
916,Mztzozn,mztzozn916@clientcompany.com,44,Sales,Lead,96612,164,1,Yes,12067,10,Active
917,Orxnpdv,orxnpdv917@clientcompany.com,33,Tech,Junior,146167,142,4,No,0,9,Bench
918,Gmynxen,gmynxen918@clientcompany.com,41,Tech,Mid,105364,190,7,No,0,10,Active
919,Gcztqcb,gcztqcb919@clientcompany.com,31,HR,Lead,139121,115,3,No,0,9,Bench
920,Cwerceg,cwerceg920@clientcompany.com,22,Sales,Senior,122659,182,6,Yes,2401,2,Bench
921,Glkpiyt,glkpiyt921@clientcompany.com,22,Tech,Lead,139312,126,7,Yes,13872,8,Bench
922,Gpwpvtf,gpwpvtf922@clientcompany.com,45,Tech,Junior,38437,113,2,No,0,8,Active
923,Mgdxzgc,mgdxzgc923@clientcompany.com,40,HR,Junior,89597,198,4,No,0,6,Active
924,Ojetwsa,ojetwsa924@clientcompany.com,38,Finance,Senior,128499,113,2,Yes,11451,8,Bench
925,Pckzvuo,pckzvuo925@clientcompany.com,37,Sales,Senior,147327,166,2,No,0,8,Bench
926,Woutjda,woutjda926@clientcompany.com,23,Support,Lead,31497,157,6,No,0,6,Bench
927,Tzubrnd,tzubrnd927@clientcompany.com,36,Support,Mid,158132,155,3,No,0,9,Bench
928,Nucukbv,nucukbv928@clientcompany.com,30,Tech,Lead,112625,175,4,No,0,5,Bench
929,Rceezmu,rceezmu929@clientcompany.com,37,Sales,Senior,97121,119,0,Yes,10037,2,Bench
930,Enhifhg,enhifhg930@clientcompany.com,40,Support,Lead,37580,113,3,Yes,14608,6,Bench
931,Xodgsns,xodgsns931@clientcompany.com,39,Tech,Senior,72052,199,2,No,0,7,Active
932,Rprgcfe,rprgcfe932@clientcompany.com,26,Finance,Junior,99855,186,1,No,0,2,Active
933,Hsubegp,hsubegp933@clientcompany.com,42,HR,Mid,102549,131,6,Yes,16353,3,Bench
934,Fjnivev,fjnivev934@clientcompany.com,35,Support,Senior,101775,147,6,No,0,6,Active
935,Wjqgkuw,wjqgkuw935@clientcompany.com,34,Support,Mid,102610,138,5,No,0,9,Active
936,Ksgbftg,ksgbftg936@clientcompany.com,45,Sales,Senior,97177,177,7,No,0,3,Bench
937,Vlfdibd,vlfdibd937@clientcompany.com,46,HR,Junior,106197,192,6,No,0,2,Active
938,Ykigktw,ykigktw938@clientcompany.com,35,Support,Junior,158433,142,7,No,0,7,Active
939,Xiamyme,xiamyme939@clientcompany.com,30,Sales,Lead,95263,166,5,Yes,17116,7,Active
940,Bdwnsut,bdwnsut940@clientcompany.com,41,Sales,Mid,82637,172,0,No,0,3,Bench
941,Zgbtyox,zgbtyox941@clientcompany.com,30,Finance,Junior,143277,195,6,No,0,9,Bench
942,Yvedcnq,yvedcnq942@clientcompany.com,31,Finance,Lead,42541,151,1,No,0,9,Active
943,Iurjdyl,iurjdyl943@clientcompany.com,42,HR,Senior,64129,115,4,Yes,5725,1,Bench
944,Qupczqy,qupczqy944@clientcompany.com,45,Finance,Mid,108304,125,5,Yes,2434,3,Active
945,Eubyzks,eubyzks945@clientcompany.com,43,Tech,Mid,101566,164,4,No,0,10,Bench
946,Zbhuqkd,zbhuqkd946@clientcompany.com,31,HR,Senior,38403,140,5,No,0,3,Active
947,Gvtdlsc,gvtdlsc947@clientcompany.com,25,Finance,Senior,47142,181,4,Yes,15867,9,Bench
948,Nxleswa,nxleswa948@clientcompany.com,21,HR,Senior,97248,119,1,No,0,2,Bench
949,Xpccnmz,xpccnmz949@clientcompany.com,39,Tech,Senior,65387,114,2,Yes,19358,5,Active
950,Pxkrgzs,pxkrgzs950@clientcompany.com,44,Support,Junior,79224,143,0,Yes,11150,8,Active
951,Vpjuwmy,vpjuwmy951@clientcompany.com,40,HR,Senior,145668,130,2,No,0,7,Active
952,Rjkyjiz,rjkyjiz952@clientcompany.com,45,Finance,Mid,117909,164,4,No,0,4,Active
953,Dyckolp,dyckolp953@clientcompany.com,28,Finance,Mid,32560,120,7,No,0,7,Bench
954,Hrafhkm,hrafhkm954@clientcompany.com,37,Support,Senior,95024,128,5,Yes,11082,10,Bench
955,Mmlkayq,mmlkayq955@clientcompany.com,48,HR,Senior,44761,118,3,No,0,10,Bench
956,Gdjtphp,gdjtphp956@clientcompany.com,44,Sales,Junior,33632,110,0,Yes,5995,2,Active
957,Gwzwcrv,gwzwcrv957@clientcompany.com,41,Finance,Mid,65306,171,5,Yes,11971,8,Bench
958,Daegblw,daegblw958@clientcompany.com,24,HR,Junior,116550,122,0,No,0,10,Active
959,Cwugfip,cwugfip959@clientcompany.com,42,Sales,Junior,32801,168,5,No,0,5,Bench
960,Yvolnwv,yvolnwv960@clientcompany.com,47,Finance,Junior,129147,191,3,No,0,8,Active
961,Hyylkxy,hyylkxy961@clientcompany.com,30,HR,Lead,42471,133,3,No,0,10,Active
962,Kfwygxl,kfwygxl962@clientcompany.com,41,Support,Junior,101202,139,1,No,0,9,Bench
963,Kolaxim,kolaxim963@clientcompany.com,22,Sales,Mid,106323,193,7,Yes,16659,10,Active
964,Gryjsvz,gryjsvz964@clientcompany.com,31,Tech,Mid,121006,179,2,Yes,6922,4,Active
965,Denwvma,denwvma965@clientcompany.com,30,Finance,Senior,81713,119,6,Yes,19012,4,Bench
966,Lwnwuly,lwnwuly966@clientcompany.com,26,Tech,Senior,156815,152,0,Yes,9093,7,Active
967,Tgvznwr,tgvznwr967@clientcompany.com,28,Tech,Senior,71013,188,7,No,0,5,Bench
968,Xogpcij,xogpcij968@clientcompany.com,45,Finance,Junior,139968,160,1,Yes,17976,6,Active
969,Rfbasvd,rfbasvd969@clientcompany.com,26,Finance,Junior,79375,136,5,Yes,5679,9,Active
970,Yvgbicx,yvgbicx970@clientcompany.com,29,Finance,Junior,43988,200,2,No,0,6,Bench
971,Tzcryyl,tzcryyl971@clientcompany.com,43,Tech,Junior,101614,140,1,Yes,14619,1,Active
972,Azgaqbr,azgaqbr972@clientcompany.com,25,Sales,Junior,84754,139,0,No,0,1,Bench
973,Rkkgpmi,rkkgpmi973@clientcompany.com,30,Finance,Junior,42028,141,1,Yes,15340,6,Bench
974,Gfrxrcq,gfrxrcq974@clientcompany.com,40,Finance,Lead,73270,135,0,No,0,5,Bench
975,Hyyhdcg,hyyhdcg975@clientcompany.com,25,Tech,Lead,61178,183,0,Yes,14383,9,Bench
976,Gytehse,gytehse976@clientcompany.com,34,Support,Junior,133504,194,6,No,0,6,Active
977,Dcnxwxh,dcnxwxh977@clientcompany.com,44,Sales,Mid,153407,182,4,No,0,4,Active
978,Wrtjofx,wrtjofx978@clientcompany.com,27,Finance,Senior,129371,163,4,Yes,12398,2,Active
979,Jleubdp,jleubdp979@clientcompany.com,21,Support,Junior,46370,164,2,Yes,7641,7,Active
980,Wzehrad,wzehrad980@clientcompany.com,22,Support,Lead,96997,169,6,Yes,15033,10,Active
981,Nqifwwm,nqifwwm981@clientcompany.com,42,Finance,Junior,92344,118,3,No,0,3,Active
982,Oodovxc,oodovxc982@clientcompany.com,21,Tech,Junior,75266,130,4,No,0,10,Bench
983,Vkrvqua,vkrvqua983@clientcompany.com,34,HR,Lead,127712,110,0,No,0,7,Active
984,Oxvpczc,oxvpczc984@clientcompany.com,38,Sales,Senior,79659,184,0,No,0,2,Bench
985,Kjdtiuq,kjdtiuq985@clientcompany.com,37,HR,Mid,66817,128,6,No,0,6,Active
986,Ufyjczp,ufyjczp986@clientcompany.com,31,HR,Mid,54849,155,7,Yes,15153,1,Active
987,Dmabquj,dmabquj987@clientcompany.com,28,HR,Senior,88918,139,2,No,0,6,Active
988,Ngxbfqn,ngxbfqn988@clientcompany.com,23,Finance,Mid,106107,130,0,No,0,7,Bench
989,Nvodsjr,nvodsjr989@clientcompany.com,26,Sales,Mid,69799,140,6,Yes,19575,1,Active
990,Xfoloab,xfoloab990@clientcompany.com,21,Sales,Junior,134517,151,2,No,0,1,Active
991,Ueucjzw,ueucjzw991@clientcompany.com,41,Finance,Lead,64199,197,0,No,0,6,Active
992,Lfgbita,lfgbita992@clientcompany.com,30,Support,Junior,97361,190,2,No,0,9,Bench
993,Ybfanme,ybfanme993@clientcompany.com,44,Support,Junior,149553,111,5,Yes,9997,3,Bench
994,Okvgyza,okvgyza994@clientcompany.com,24,Finance,Lead,61206,166,7,No,0,1,Active
995,Igphyxm,igphyxm995@clientcompany.com,39,Tech,Junior,57751,133,1,Yes,8717,10,Active
996,Vupgmzc,vupgmzc996@clientcompany.com,41,Tech,Senior,98532,122,1,Yes,3730,10,Bench
997,Yrjefuj,yrjefuj997@clientcompany.com,26,HR,Junior,80641,163,5,No,0,6,Active
998,Sixufdr,sixufdr998@clientcompany.com,21,HR,Mid,154258,124,1,No,0,8,Bench
999,Ddyqnlb,ddyqnlb999@clientcompany.com,34,HR,Junior,68458,141,2,Yes,3560,8,Bench
1000,Uzyuhet,uzyuhet1000@clientcompany.com,43,HR,Lead,150612,113,3,No,0,3,Active
